id,listing_url,name,picture_url,latitude,longitude,accommodates,beds,price,cleaning_fee,number_of_reviews,review_scores_rating,reviews_per_month,minimum_nights
21491807,https://www.airbnb.com/rooms/21491807,Charming New Condo Near Harvard/MIT: Room 2A,https://a0.muscache.com/im/pictures/a1531f76-2241-4836-9334-d755c2893df8.jpg?aki_policy=large,42.36553,-71.11378,2,1,100,30,34,97,1.18,91
21534031,https://www.airbnb.com/rooms/21534031,Magical Botanical Garden MIT Harvard BioTech,https://a0.muscache.com/im/pictures/6e700c5b-2a9d-4b6e-ad12-2a9db0b3c386.jpg?aki_policy=large,42.3672,-71.09614,4,2,109,139,8,83,0.26,1
21546255,https://www.airbnb.com/rooms/21546255,Harvard/MIT/Lesley/Tufts Private Room & Bath,https://a0.muscache.com/im/pictures/5d8edf6d-1e81-4022-a317-dc954830b23c.jpg?aki_policy=large,42.38601,-71.11718,2,1,100,35,72,99,2.42,3
21636726,https://www.airbnb.com/rooms/21636726,"Pvt room 1/2bth,Red line,Harvard Square,Cambridge",https://a0.muscache.com/im/pictures/c3afa704-f53a-42fe-9729-8395b06bb6e5.jpg?aki_policy=large,42.39026,-71.139,1,1,38,0,1,100,0.03,91
21649708,https://www.airbnb.com/rooms/21649708,Charming New Condo Near Harvard/MIT: Room 2B,https://a0.muscache.com/im/pictures/4be2f470-fd87-4a3f-be6e-2b81098ca191.jpg?aki_policy=large,42.36551,-71.11442,2,1,100,30,36,97,1.25,91
21664531,https://www.airbnb.com/rooms/21664531,Private Bedroom and Bathroom in Heart of Cambridge,https://a0.muscache.com/im/pictures/f08bb1cc-c9e5-464c-b27e-7b5fe8bb3b0f.jpg?aki_policy=large,42.36883,-71.10789,2,1,100,80,17,100,0.54,91
21682941,https://www.airbnb.com/rooms/21682941,Casa Paradiso - Top Floor 1bed/1bath in Cambridge,https://a0.muscache.com/im/pictures/ff460058-3dc5-4397-9e73-331a8f70a506.jpg?aki_policy=large,42.3731,-71.09027,2,1,100,40,13,100,2.05,1
21738836,https://www.airbnb.com/rooms/21738836,R1. Quiet private room near Kendall/MIT,https://a0.muscache.com/im/pictures/80b5dd95-3253-408c-b53b-9197f53ef277.jpg?aki_policy=large,42.36845,-71.09132,2,1,58,10,134,96,4.41,2
21765306,https://www.airbnb.com/rooms/21765306,Whole House 4 Private BRs - Cultural District on T,https://a0.muscache.com/im/pictures/4dface1a-cf6d-4f3f-bf00-07d5d772c173.jpg?aki_policy=large,42.36265,-71.09932,10,4,250,100,65,100,2.08,2
21885937,https://www.airbnb.com/rooms/21885937,Forever Green,https://a0.muscache.com/im/pictures/b4a90f47-aa1d-49ec-9216-2e948054790b.jpg?aki_policy=large,42.37034,-71.09212,1,1,56,5,2,60,0.15,91
21980382,https://www.airbnb.com/rooms/21980382,Beautiful apartment steps from Harvard Square,https://a0.muscache.com/im/pictures/61913ef1-f0ea-44ed-a5ce-4465e89febdf.jpg?aki_policy=large,42.37226,-71.11242,2,2,119,70,28,99,1.05,4
22004690,https://www.airbnb.com/rooms/22004690,Quiet room -5 min to T-access to Harvard/Boston,https://a0.muscache.com/im/pictures/0db1fa80-5cf0-40e1-88c8-03e27e639ac2.jpg?aki_policy=large,42.39654,-71.13512,2,1,46,50,1,100,0.03,90
22008825,https://www.airbnb.com/rooms/22008825,Harvard Square Private Floor,https://a0.muscache.com/im/pictures/29a5f58c-6d0e-48f5-80e3-e23bdaa322b9.jpg?aki_policy=large,42.36553,-71.11551,1,1,125,125,2,100,0.07,91
22099694,https://www.airbnb.com/rooms/22099694,Modern House near Harvard. Luxury Master - Dogs Ok,https://a0.muscache.com/im/pictures/06585668-a839-4638-a166-530d9bd220cf.jpg?aki_policy=large,42.36615,-71.10934,5,3,399,160,17,97,0.63,3
22142932,https://www.airbnb.com/rooms/22142932,"R2, Private sunny room near Kendall/MIT",https://a0.muscache.com/im/pictures/ba9489fa-a63a-4f7b-ab23-81c29b1f4110.jpg?aki_policy=large,42.36846,-71.09009,1,1,30,10,142,96,4.65,2
22216607,https://www.airbnb.com/rooms/22216607,Harvard Square home,https://a0.muscache.com/im/pictures/87733d67-6fb6-400e-be6c-205bab6da381.jpg?aki_policy=large,42.37275,-71.11221,3,2,195,95,34,99,1.21,3
22265937,https://www.airbnb.com/rooms/22265937,*New  2 beds* free parking Harvard MIT Cambridge 4,https://a0.muscache.com/im/pictures/d7a1becc-50b9-442e-86aa-b6d35fd0c97c.jpg?aki_policy=large,42.36259,-71.10323,4,2,50,55,138,96,4.69,1
22265938,https://www.airbnb.com/rooms/22265938,*New queen Bed *free parking  MITCambridge studio,https://a0.muscache.com/im/pictures/81718c78-3bbe-4a48-80b3-a477ef70228a.jpg?aki_policy=large,42.36335,-71.10429,2,1,40,45,152,95,5.07,1
22265939,https://www.airbnb.com/rooms/22265939,*New queen bdfree parking Harvard  MIT Cambridge 3,https://a0.muscache.com/im/pictures/1fb4786b-7bb8-4037-8bb3-8f0b36cc0007.jpg?aki_policy=large,42.36261,-71.10479,2,1,40,45,148,95,4.91,1
22281628,https://www.airbnb.com/rooms/22281628,One Bedroom with Attached Bathroom near T Station,https://a0.muscache.com/im/pictures/6a907e28-3240-4618-a5f7-497527c35f86.jpg?aki_policy=large,42.39274,-71.1322,2,1,50,55,2,40,0.26,2
22338629,https://www.airbnb.com/rooms/22338629,Lux 2 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/00feffcb-081a-429f-911d-f4da758cf929.jpg?aki_policy=large,42.36247,-71.08427,4,3,272,100,2,80,0.1,29
22339138,https://www.airbnb.com/rooms/22339138,Lux 2 Bedroom Cambridge Apt by MIT,https://a0.muscache.com/im/pictures/d960aa4d-a894-4ce9-9708-1fa4cca3b13e.jpg?aki_policy=large,42.36261,-71.08345,4,3,272,100,2,100,0.09,29
22339678,https://www.airbnb.com/rooms/22339678,"Lux Kendall Square 1 Bedroom w/gym, WiFi",https://a0.muscache.com/im/pictures/69705fca-d728-4b32-8306-18874e113512.jpg?aki_policy=large,42.36461,-71.08191,3,2,278,100,0,0,0,29
22339933,https://www.airbnb.com/rooms/22339933,"Lux Kendall Square 1 Bedroom w/gym, WiFi",https://a0.muscache.com/im/pictures/05d70727-0083-4ed8-bb21-5832fd078e7b.jpg?aki_policy=large,42.36461,-71.08187,3,2,278,100,1,100,0.03,29
22352805,https://www.airbnb.com/rooms/22352805,Designer-style 1BR | Fitness Center | MIT,https://a0.muscache.com/im/pictures/ae1f0f67-9794-42dd-966d-ab704cdeef88.jpg?aki_policy=large,42.3639,-71.08157,3,1,249,100,2,90,0.12,30
22353454,https://www.airbnb.com/rooms/22353454,Panoramic Views in 1-BR Deluxe | MIT,https://a0.muscache.com/im/pictures/827a7946-6e22-4c04-bb38-eb21f0f5de55.jpg?aki_policy=large,42.36399,-71.08136,3,1,135,100,1,100,0.05,30
22356328,https://www.airbnb.com/rooms/22356328,Stellar 1 Bedroom | The Heart of Cambridge | Views,https://a0.muscache.com/im/pictures/6cad4829-4bc3-49cf-9920-1dbef042426a.jpg?aki_policy=large,42.36453,-71.08415,3,1,249,100,1,100,0.15,30
22377492,https://www.airbnb.com/rooms/22377492,"Beautiful, sunny charming room overlooking Charles",https://a0.muscache.com/im/pictures/1603654f-4ac0-473e-89f8-5a971485ed36.jpg?aki_policy=large,42.37557,-71.12971,2,1,175,25,1,100,0.04,31
22384370,https://www.airbnb.com/rooms/22384370,Brookline St. Palace,https://a0.muscache.com/im/pictures/bace6429-84aa-426d-968f-a19de3f38e75.jpg?aki_policy=large,42.35725,-71.10649,4,2,101,5,22,97,0.72,2
22387574,https://www.airbnb.com/rooms/22387574,Harvard Sq. Convenience,https://a0.muscache.com/im/pictures/7708d2a6-7388-4003-8bd0-a032db98bc01.jpg?aki_policy=large,42.36756,-71.11186,2,1,75,20,13,100,0.46,91
22411857,https://www.airbnb.com/rooms/22411857,Classy Cambridge 2BD--MIT/Harvard/Kendall/Boston,https://a0.muscache.com/im/pictures/eed42baa-fa9a-4cf5-a2ff-92f0481bd3e9.jpg?aki_policy=large,42.37125,-71.09009,6,3,74,60,34,86,1.13,30
22419586,https://www.airbnb.com/rooms/22419586,"*New 2 beds*/free parking/Harvard,MIT,Cambridge 2",https://a0.muscache.com/im/pictures/bc0e97c7-5903-43d2-8a14-dd82724eadaf.jpg?aki_policy=large,42.3629,-71.10456,4,2,50,55,148,92,4.92,1
22445294,https://www.airbnb.com/rooms/22445294,Posh Cambridge Medical 1BR Apt - Magnificent Views,https://a0.muscache.com/im/pictures/b4ffa6e6-77a8-4f76-9e98-2f51e7c57f90.jpg?aki_policy=large,42.36473,-71.08362,3,1,399,100,2,70,0.08,91
22445511,https://www.airbnb.com/rooms/22445511,Private room Near Harvard Square,https://a0.muscache.com/im/pictures/084396bb-d943-4fd2-9c26-ad914baeafe1.jpg?aki_policy=large,42.3836,-71.134,1,1,100,60,0,0,0,91
22450493,https://www.airbnb.com/rooms/22450493,Full desk and closet in mid-Cambridge,https://a0.muscache.com/im/pictures/f617d0a5-a974-40f4-84eb-be8f2e0725d8.jpg?aki_policy=large,42.37242,-71.09442,2,1,65,15,24,93,0.8,91
22461420,https://www.airbnb.com/rooms/22461420,Cambridge Medical 2BR Apt Next To Fenway Park!,https://a0.muscache.com/im/pictures/f4a4a7e8-69c9-4953-8bdd-0d8a89db18d1.jpg?aki_policy=large,42.3625,-71.08392,5,2,289,100,0,0,0,91
22461484,https://www.airbnb.com/rooms/22461484,Beautiful Medical 2 Bedroom Apt Steps to MIT!,https://a0.muscache.com/im/pictures/6c3027df-6156-4a91-a1bb-c10bcd58b2b1.jpg?aki_policy=large,42.36456,-71.08277,5,2,289,100,0,0,0,91
22567155,https://www.airbnb.com/rooms/22567155,Cambridge Furnished Medical 2BR Apt Next To MIT,https://a0.muscache.com/im/pictures/496f4f82-6ab2-4019-9466-9f8524a1804a.jpg?aki_policy=large,42.36427,-71.08391,5,2,269,100,0,0,0,91
22567215,https://www.airbnb.com/rooms/22567215,Upscale Cambridge Medical 2BR Apt,https://a0.muscache.com/im/pictures/7dc0e407-0aaa-4a04-8634-e4d6637bbf0a.jpg?aki_policy=large,42.36425,-71.084,5,2,269,100,0,0,0,91
22592882,https://www.airbnb.com/rooms/22592882,Quiet room in a beautiful apartment-red line Tstop,https://a0.muscache.com/im/pictures/41bad447-dfdb-40b3-b297-9b05b47384e3.jpg?aki_policy=large,42.39595,-71.13554,2,1,45,50,0,0,0,90
22596580,https://www.airbnb.com/rooms/22596580,Magnificent Tree Top Studio near Harvard Square,https://a0.muscache.com/im/pictures/8bbf526b-5c97-44fa-95d3-36ccfa59ae92.jpg?aki_policy=large,42.38045,-71.12453,2,1,150,60,0,0,0,30
22598276,https://www.airbnb.com/rooms/22598276,basic room in Cambridgeport,https://a0.muscache.com/im/pictures/fafa814a-fe69-4ab8-a959-cac1dcd2aafb.jpg?aki_policy=large,42.35618,-71.10886,2,1,56,0,59,99,2.07,1
22602459,https://www.airbnb.com/rooms/22602459,"Newly-Renovated, Stunning Cambridge 2BR",https://a0.muscache.com/im/pictures/04b58374-3cdb-4f03-ab41-ef2ea808b368.jpg?aki_policy=large,42.37382,-71.09176,4,4,83,85,138,98,4.83,1
22625445,https://www.airbnb.com/rooms/22625445,"Serene, Roomy 2BR near Harvard & Davis Sq",https://a0.muscache.com/im/pictures/15837e9f-c53a-4020-b25c-e93e0cd6b8f9.jpg?aki_policy=large,42.3896,-71.12363,4,2,175,150,13,100,0.46,30
22629543,https://www.airbnb.com/rooms/22629543,One bedroom at Harvard Square to share,https://a0.muscache.com/im/pictures/95d4da55-7d7d-48c9-af24-6fee148af15f.jpg?aki_policy=large,42.37302,-71.10895,1,1,47,0,0,0,0,91
22681674,https://www.airbnb.com/rooms/22681674,3 Bedroom Between Harvard & MIT (15-7),https://a0.muscache.com/im/pictures/db68d67a-2fb4-4bc6-b7e1-32c835664eed.jpg?aki_policy=large,42.36121,-71.09939,3,3,320,30,1,100,0.06,32
22751749,https://www.airbnb.com/rooms/22751749,Cozy room in the heart of Cambridge,https://a0.muscache.com/im/pictures/0d20684c-10fc-4b9d-98c9-9726758cbe4a.jpg?aki_policy=large,42.37032,-71.09965,1,1,59,35,10,88,0.34,91
22842459,https://www.airbnb.com/rooms/22842459,Luxurious and Spacious 5 bedroom in Mid-Cambridge,https://a0.muscache.com/im/pictures/5b749d60-aca0-4fb5-85ff-1dd4d9841a14.jpg?aki_policy=large,42.37365,-71.10564,7,4,750,260,1,0,0.04,91
22888033,https://www.airbnb.com/rooms/22888033,"R6, Private sunny quiet room : Kendall Sq One/MIT",https://a0.muscache.com/im/pictures/d9acf583-3911-4774-8cc9-10b5c695b617.jpg?aki_policy=large,42.36905,-71.09066,2,1,43,15,110,93,3.9,2
22888285,https://www.airbnb.com/rooms/22888285,"R7,  Very Private independent room - Kendall/MIT",https://a0.muscache.com/im/pictures/90297559-2296-4921-bb33-d8dc525e7c02.jpg?aki_policy=large,42.36868,-71.09143,1,1,43,10,102,92,3.5,12
22898757,https://www.airbnb.com/rooms/22898757,Cozy and Spacious 3-Bedroom Townhouse,https://a0.muscache.com/im/pictures/2a42ff76-ea7e-4181-a2e3-d84ebaab7326.jpg?aki_policy=large,42.37362,-71.09701,6,3,500,50,7,94,0.28,91
22958055,https://www.airbnb.com/rooms/22958055,Fully renovated spacious 2BR mins from Boston & T,https://a0.muscache.com/im/pictures/55e1dab8-d519-469c-a6fe-7e95a451f3d6.jpg?aki_policy=large,42.39555,-71.13255,5,3,170,75,81,99,5.24,2
22987565,https://www.airbnb.com/rooms/22987565,"Large Peaceful Private Room in Cambridge, MA",https://a0.muscache.com/im/pictures/cc1982a9-65ee-4bbd-8bb2-37739bfd1f74.jpg?aki_policy=large,42.37358,-71.09636,2,1,130,25,12,93,0.45,30
23102114,https://www.airbnb.com/rooms/23102114,Comfortable Room - 2 - Near BU/MIT/NEU/MGH/Harvard,https://a0.muscache.com/im/pictures/cbde5634-9613-44e1-98f7-6ae50154278e.jpg?aki_policy=large,42.35889,-71.11095,2,1,89,20,148,99,5.69,1
23102247,https://www.airbnb.com/rooms/23102247,One room in a 5-bedroom apartment,https://a0.muscache.com/im/pictures/a7802bb7-93d2-4837-8c8e-cf7812ea8d89.jpg?aki_policy=large,42.37042,-71.09323,1,1,50,0,2,100,0.08,91
23108929,https://www.airbnb.com/rooms/23108929,"Master bedrm, private bath, convenient to Harvard",https://a0.muscache.com/im/pictures/d6850ffb-f0f2-4b38-9390-18bdb994e7ef.jpg?aki_policy=large,42.38748,-71.14052,2,1,105,65,9,100,0.32,90
23114408,https://www.airbnb.com/rooms/23114408,Compact Lux Bedroom C convenient to Harvard,https://a0.muscache.com/im/pictures/31b19194-11be-4f8f-a0cb-01d674eb0f5b.jpg?aki_policy=large,42.38717,-71.13951,2,1,65,65,9,98,0.32,45
23114790,https://www.airbnb.com/rooms/23114790,3Bdr Walkout Apartment near Fresh Pond,https://a0.muscache.com/im/pictures/3eaa0dfa-fa98-4adc-920e-e148b89a2e9d.jpg?aki_policy=large,42.38812,-71.14029,9,4,290,125,9,98,0.33,90
23253127,https://www.airbnb.com/rooms/23253127,"Modern Cambridge 2BD—MIT, Harvard, Kendall, Boston",https://a0.muscache.com/im/pictures/d39d5e67-b27a-408d-96b1-456e143ee5fe.jpg?aki_policy=large,42.37087,-71.0893,4,3,180,100,0,0,0,30
23257882,https://www.airbnb.com/rooms/23257882,Cozy 2 Bedroom  on Charles River - Harvard Square,https://a0.muscache.com/im/pictures/fb2650a1-e8a8-4606-8adc-2daf75d33be3.jpg?aki_policy=large,42.37525,-71.12919,6,2,145,60,90,87,3.29,1
23308507,https://www.airbnb.com/rooms/23308507,R9 - large private bedroom w/ park overview,https://a0.muscache.com/im/pictures/984c84e2-e167-4705-81e0-efc7579e72f6.jpg?aki_policy=large,42.36891,-71.09168,2,1,47,15,106,97,3.81,2
23309047,https://www.airbnb.com/rooms/23309047,Heart Cambridge 2 BDS Boston/ MIT/Harvard,https://a0.muscache.com/im/pictures/fb19248f-fe3d-4e8d-b080-dede2c6a281a.jpg?aki_policy=large,42.36368,-71.10504,6,2,149,80,2,100,0.14,30
23523253,https://www.airbnb.com/rooms/23523253,Comfortable Room - 3 -near Harvard/MIT/BU/MGH/NEU,https://a0.muscache.com/im/pictures/04ce6c99-a282-47db-a8b9-6a2e893515a0.jpg?aki_policy=large,42.35788,-71.11137,2,1,75,20,154,99,5.6,1
23563670,https://www.airbnb.com/rooms/23563670,Room Near Harvard/MIT/NEU/BU/MGH Private Bath - 4,https://a0.muscache.com/im/pictures/ced9b23e-157b-4bd7-af6a-dbbd5cd0043e.jpg?aki_policy=large,42.35761,-71.11151,2,1,140,20,150,99,5.34,1
23594538,https://www.airbnb.com/rooms/23594538,Picture-perfect Cambridge guest apartment,https://a0.muscache.com/im/pictures/849527ee-cbae-4a3d-9703-8c583e789700.jpg?aki_policy=large,42.39518,-71.13024,4,1,160,0,139,99,5.12,3
23660990,https://www.airbnb.com/rooms/23660990,Stunning 2bd Central Square /MIT/ Harvard/Red Line,https://a0.muscache.com/im/pictures/bc998cb8-7fa5-453d-9114-968beac407be.jpg?aki_policy=large,42.36173,-71.10587,5,2,299,99,91,100,3.33,30
23730467,https://www.airbnb.com/rooms/23730467,1 Br with Parking Perfect Location (Harvard/MIT),https://a0.muscache.com/im/pictures/392456d8-946b-484c-9aed-d5f03c89fde1.jpg?aki_policy=large,42.36686,-71.09861,4,2,145,80,45,98,1.65,1
23769190,https://www.airbnb.com/rooms/23769190,Modern 2bd Central Square/ MIT/Harvard/ Red Line T,https://a0.muscache.com/im/pictures/dd5607ca-34ad-46f9-92d9-ff9891b906c7.jpg?aki_policy=large,42.3612,-71.10454,5,2,299,99,96,97,3.77,30
23772557,https://www.airbnb.com/rooms/23772557,Spacious room steps to Kendall/MIT,https://a0.muscache.com/im/pictures/5330a183-456f-4bbf-bbd2-3c494be5b2ec.jpg?aki_policy=large,42.3665,-71.09486,4,3,67,20,105,96,3.89,2
23836304,https://www.airbnb.com/rooms/23836304,Cozy room 5 min to Kendall/MIT,https://a0.muscache.com/im/pictures/17dce720-4d0f-470a-855d-4e4fcfca0758.jpg?aki_policy=large,42.36693,-71.09462,3,2,85,20,109,96,4.04,2
23898034,https://www.airbnb.com/rooms/23898034,Cambridge: Walk to Harvard and Central Squares,https://a0.muscache.com/im/pictures/c69958ef-861d-4671-9572-bbd8bf0adc0a.jpg?aki_policy=large,42.36334,-71.11152,10,6,350,200,4,95,0.25,91
23902787,https://www.airbnb.com/rooms/23902787,Fresh Pond Paradise,https://a0.muscache.com/im/pictures/1de07cb4-24c9-477e-8f71-34b9752e61ef.jpg?aki_policy=large,42.37726,-71.14547,3,2,110,79,4,100,0.18,60
23997196,https://www.airbnb.com/rooms/23997196,MIT  Harvard  Cambridge,https://a0.muscache.com/im/pictures/33fcfb9b-a0bb-4b98-b134-0483315c1add.jpg?aki_policy=large,42.36769,-71.10182,1,1,75,30,15,100,0.61,30
23997968,https://www.airbnb.com/rooms/23997968,LA: Steps to Harvard Square 享受哈佛,https://a0.muscache.com/im/pictures/a134b5e6-029b-46f8-81ba-e94eade163c4.jpg?aki_policy=large,42.37368,-71.12665,2,1,69,10,1,80,0.32,30
24011176,https://www.airbnb.com/rooms/24011176,"Newly-Renovated, Stunning Cambridge 1BR",https://a0.muscache.com/im/pictures/319e0297-9491-4387-b2fe-72584ca22502.jpg?aki_policy=large,42.3731,-71.09199,3,2,150,80,114,97,5.01,1
24071440,https://www.airbnb.com/rooms/24071440,Cambridge MIT Harvard,https://a0.muscache.com/im/pictures/44c7ba5a-4205-43a3-9f3b-87e21f2e7d88.jpg?aki_policy=large,42.36875,-71.10287,1,1,120,30,10,100,0.4,30
24197198,https://www.airbnb.com/rooms/24197198,Cambridge Oasis on the Pond - 2 miles from Harvard,https://a0.muscache.com/im/pictures/36fbf6c0-aaec-4098-a272-c8e6a0962daa.jpg?aki_policy=large,42.38275,-71.15767,8,5,399,250,4,100,0.16,91
24298372,https://www.airbnb.com/rooms/24298372,Comfortable Room- 1 - Near BU/NEU/MIT/Harvard/MGH,https://a0.muscache.com/im/pictures/140cccb6-6a20-4c28-a886-261f4d6b2e86.jpg?aki_policy=large,42.35831,-71.11143,2,1,80,25,75,97,2.89,1
24304200,https://www.airbnb.com/rooms/24304200,Beautiful N. Cambridge Private Room,https://a0.muscache.com/im/pictures/9c2596b4-37da-4760-bf5f-5adfedac6263.jpg?aki_policy=large,42.39305,-71.13047,2,2,100,20,130,99,4.89,1
24397113,https://www.airbnb.com/rooms/24397113,Entire 3 Bedroom Apt Near Kendall Square Subway,https://a0.muscache.com/im/pictures/43802e2e-3ac5-4389-bac6-7512069c1229.jpg?aki_policy=large,42.37063,-71.09016,6,4,150,75,73,91,2.81,3
24442402,https://www.airbnb.com/rooms/24442402,BnB! Sunny private bedroom/bath near Harvard,https://a0.muscache.com/im/pictures/d0201ccf-b257-46fd-917f-61a6c3f88da8.jpg?aki_policy=large,42.38063,-71.1352,2,1,120,0,83,100,3.23,2
24521053,https://www.airbnb.com/rooms/24521053,"Designer Suite w/ Balcony, Bathroom & Kitchenette",https://a0.muscache.com/im/pictures/ab20df3f-4c1d-4c4b-8212-5fafd12cff8e.jpg?aki_policy=large,42.39204,-71.12285,3,2,150,0,166,98,6.32,91
24559968,https://www.airbnb.com/rooms/24559968,Entire Apt by Harvard / MIT / MGH / Charles River,https://a0.muscache.com/im/pictures/307c91d9-f31b-4409-a7db-c3362e9e132c.jpg?aki_policy=large,42.36529,-71.11494,4,1,219,150,71,97,2.78,91
24755466,https://www.airbnb.com/rooms/24755466,"Charming room, Walk to Harvard.",https://a0.muscache.com/im/pictures/205d7d10-5c61-4460-b543-f800f25213eb.jpg?aki_policy=large,42.37078,-71.10918,2,1,85,35,4,100,0.15,1
24886707,https://www.airbnb.com/rooms/24886707,"(3A) LIVING IN THE CITY,CLOSE TO HARVARD&MIT",https://a0.muscache.com/im/pictures/08054e3b-313e-46a5-a977-73a05cd9824d.jpg?aki_policy=large,42.37211,-71.09002,1,1,99,0,20,89,0.78,1
24887170,https://www.airbnb.com/rooms/24887170,Private Rm near Tufts/Harvard/MIT/MGH,https://a0.muscache.com/im/pictures/c8987c49-32d6-4e40-b18d-aa0b6a5e982d.jpg?aki_policy=large,42.39713,-71.13075,1,1,42,0,5,100,0.2,4
24888098,https://www.airbnb.com/rooms/24888098,"(3B) LIVING IN THE CITY, CLOSE TO HARVARD&MIT",https://a0.muscache.com/im/pictures/2513b557-4671-4921-b2dc-79155b438e0e.jpg?aki_policy=large,42.37331,-71.09116,1,1,99,0,15,88,0.58,1
24888768,https://www.airbnb.com/rooms/24888768,Comfortable convenient  Cambridge Apt.,https://a0.muscache.com/im/pictures/ea2ab883-5e1b-4e64-9642-a1b101421008.jpg?aki_policy=large,42.35971,-71.10961,4,2,240,0,204,94,7.98,1
24888817,https://www.airbnb.com/rooms/24888817,"(3C) LIVING IN THE CITY,CLOSE TO HARVARD&MIT",https://a0.muscache.com/im/pictures/4e5d5ed9-8d10-4927-b1e7-32d32e4c4286.jpg?aki_policy=large,42.37207,-71.09034,1,1,99,0,21,87,0.82,1
24967119,https://www.airbnb.com/rooms/24967119,"Cultural District, MIT, Harvard, 1Br, Free parking",https://a0.muscache.com/im/pictures/980b12e3-90ae-4f48-9e91-148001d72970.jpg?aki_policy=large,42.36461,-71.10072,4,1,250,100,40,99,1.65,2
25036068,https://www.airbnb.com/rooms/25036068,Harvard Sq Studio w/parking walk to HBS/HLS/MIT/BU,https://a0.muscache.com/im/pictures/c56b723e-6759-42ed-b479-502a73236c3a.jpg?aki_policy=large,42.3686,-71.11414,4,1,179,99,125,99,4.91,3
25103936,https://www.airbnb.com/rooms/25103936,Upscale Cambridge 2 Bedroom Apt Steps from MIT!,https://a0.muscache.com/im/pictures/a85c9d40-ba6f-4641-86f9-4fd5d1689803.jpg?aki_policy=large,42.36296,-71.08239,5,2,399,100,0,0,0,91
25191811,https://www.airbnb.com/rooms/25191811,2 BED 3RD-FLOOR CONDO AT HARVARD - LOTS OF WINDOWS,https://a0.muscache.com/im/pictures/a8524c87-f3e4-4020-9e84-235fab5d746e.jpg?aki_policy=large,42.38196,-71.11546,4,2,168,0,10,98,0.4,91
25212486,https://www.airbnb.com/rooms/25212486,Huron House Room - 3rd floor,https://a0.muscache.com/im/pictures/5c4384c7-137e-4756-9065-74a24d32d437.jpg?aki_policy=large,42.381,-71.13841,4,2,40,100,8,100,0.35,7
25483626,https://www.airbnb.com/rooms/25483626,Modica Estate #3,https://a0.muscache.com/im/pictures/f061af70-5955-485a-b360-268523f79b9b.jpg?aki_policy=large,42.3659,-71.0992,1,1,60,21,152,97,6.65,1
25687175,https://www.airbnb.com/rooms/25687175,Sunny 2Bed Apt—10 Meters from Harvard Law School!,https://a0.muscache.com/im/pictures/1ad641b3-d2ea-4f9f-9bcd-68dea73fce5b.jpg?aki_policy=large,42.37937,-71.12051,4,3,144,75,4,100,0.16,91
25691658,https://www.airbnb.com/rooms/25691658,2Bed—10 Meters from Harvard Law School! Big & New!,https://a0.muscache.com/im/pictures/4d36b051-1884-42f2-b03f-ac69e3cb731d.jpg?aki_policy=large,42.38071,-71.11896,4,2,264,50,0,0,0,91
25728312,https://www.airbnb.com/rooms/25728312,Private Bedroom at Harvard,https://a0.muscache.com/im/pictures/2fcda74f-5e69-4d52-a50f-0189768e0cd8.jpg?aki_policy=large,42.37656,-71.10986,2,2,49,50,10,82,0.41,91
25738590,https://www.airbnb.com/rooms/25738590,MIT/Harvard - Artist's Pad in Central Sq (Room A),https://a0.muscache.com/im/pictures/e827e0b0-80f0-4c7b-8885-e188e4189a44.jpg?aki_policy=large,42.36437,-71.10579,2,1,150,10,65,97,2.61,1
25778262,https://www.airbnb.com/rooms/25778262,Serene suites close to Harvard- always disinfected,https://a0.muscache.com/im/pictures/197af302-b4cf-4ec9-bbb8-fb44824c3f3d.jpg?aki_policy=large,42.38279,-71.11831,4,2,189,55,20,100,0.85,2
25999483,https://www.airbnb.com/rooms/25999483,Walk to Harvard & MIT - best location in Boston!,https://a0.muscache.com/im/pictures/649d29a8-3fc3-43e0-ae39-b155133faa78.jpg?aki_policy=large,42.36467,-71.10338,6,3,439,85,103,96,4.5,2
26003078,https://www.airbnb.com/rooms/26003078,Beautiful Studio and Great Location,https://a0.muscache.com/im/pictures/326b7418-cb19-4176-84e9-0c26df5d7e78.jpg?aki_policy=large,42.36149,-71.08275,2,1,147,60,96,98,3.91,1
26036459,https://www.airbnb.com/rooms/26036459,1 Bedroom in the Heart of Kendall Square! #1202,https://a0.muscache.com/im/pictures/aa408e11-9e14-4a11-a098-e4a34b9ade32.jpg?aki_policy=large,42.36331,-71.08295,3,1,290,150,5,100,0.23,91
26036913,https://www.airbnb.com/rooms/26036913,1 Bedroom in the Heart of Kendall Square! #1207,https://a0.muscache.com/im/pictures/313668a9-95ca-4c51-842f-352cc9166e21.jpg?aki_policy=large,42.36456,-71.08408,2,1,288,125,11,95,0.49,91
26037476,https://www.airbnb.com/rooms/26037476,1 bedroom In the Heart of Cambridge - #1502,https://a0.muscache.com/im/pictures/cdda8cd6-dcca-458c-bd71-0e13b8e2eb82.jpg?aki_policy=large,42.36297,-71.08283,2,1,292,150,8,100,0.82,91
26037743,https://www.airbnb.com/rooms/26037743,Modern High Rise 1 Bedroom Kendall Square #1708,https://a0.muscache.com/im/pictures/d526e5f6-c3fc-4cb0-8887-f3ee6e7dbb53.jpg?aki_policy=large,42.36415,-71.08421,2,1,292,100,2,50,0.14,91
