id,listing_url,name,picture_url,latitude,longitude,accommodates,beds,price,cleaning_fee,number_of_reviews,review_scores_rating,reviews_per_month,minimum_nights
24645479,https://www.airbnb.com/rooms/24645479,Spacious sun-filled room near Longwood,https://a0.muscache.com/im/pictures/620d76f6-5fb7-4e52-96ea-b3c5c2b9d9d3.jpg?aki_policy=large,42.3323,-71.10173,4,1,90,30,11,96,0.46,2
24647800,https://www.airbnb.com/rooms/24647800,Sunny large room with views and private bath,https://a0.muscache.com/im/pictures/9c49cc63-f16a-4e8d-8d85-167a1587099d.jpg?aki_policy=large,42.33156,-71.10059,5,3,130,30,18,96,0.72,2
24648787,https://www.airbnb.com/rooms/24648787,Spacious private bedroom in modern Brownstone,https://a0.muscache.com/im/pictures/f94ac6c2-1174-4d85-96f3-341bf190dfc7.jpg?aki_policy=large,42.33347,-71.10119,3,1,86,25,44,90,1.72,1
24649082,https://www.airbnb.com/rooms/24649082,Private room in modern brownstone next to Longwood,https://a0.muscache.com/im/pictures/87ec6a7b-de81-41cc-bd73-eadbc50b6c37.jpg?aki_policy=large,42.33423,-71.10122,1,1,67,25,55,93,2.15,1
24749244,https://www.airbnb.com/rooms/24749244,"Stylish Downtown Studio in the SouthEnd, C.Ave# 24",https://a0.muscache.com/im/pictures/f9747cad-3da5-489d-a3b6-c26fb5b62d9c.jpg?aki_policy=large,42.34448,-71.07636,2,1,95,75,41,91,1.67,1
24756613,https://www.airbnb.com/rooms/24756613,"PERFECT for SUMMER w/ AC, only 3 min WALK to train",https://a0.muscache.com/im/pictures/4792207a-e6aa-4cf4-85e1-bb1019d14dc2.jpg?aki_policy=large,42.29185,-71.06633,4,2,45,20,15,84,0.61,91
24768622,https://www.airbnb.com/rooms/24768622,2bd Boston apartment 20 min to downtown,https://a0.muscache.com/im/pictures/5eb2ddae-a4cf-41e3-a812-5d0b8ec054a0.jpg?aki_policy=large,42.23722,-71.13291,4,3,68,0,0,0,0,91
24770058,https://www.airbnb.com/rooms/24770058,Ultra Modern Furnished West End Medical 2-BR Apt,https://a0.muscache.com/im/pictures/37146b20-294c-4914-bbdf-5ecf47a088c7.jpg?aki_policy=large,42.36344,-71.06731,5,2,289,100,1,100,0.05,3
24783227,https://www.airbnb.com/rooms/24783227,"Sunny ocean-view suite nr subway w/kitchen, bathr.",https://a0.muscache.com/im/pictures/3fcf95e8-39ba-4130-849e-2b0a3fe8de74.jpg?aki_policy=large,42.31491,-71.06243,2,2,120,20,77,94,3.04,91
24796281,https://www.airbnb.com/rooms/24796281,Cozy & Quiet  Near Ashmont station  W/Off St Pk,https://a0.muscache.com/im/pictures/849555aa-a1ab-4e92-b630-078437a71def.jpg?aki_policy=large,42.28036,-71.06945,6,5,80,75,59,96,2.41,2
24809758,https://www.airbnb.com/rooms/24809758,"Brighton, MA Guesthouse for rent, Unit 2 (2nd Fl)",https://a0.muscache.com/im/pictures/c304f9a0-26ea-433a-a1a3-f131edaeeda2.jpg?aki_policy=large,42.356,-71.15674,1,1,50,0,7,100,0.28,91
24825705,https://www.airbnb.com/rooms/24825705,★Iconic South Boston 4BR w/2 Bath★Close to T,https://a0.muscache.com/im/pictures/38798d2d-63a9-452e-a8fd-ec37889d0e98.jpg?aki_policy=large,42.3297,-71.05583,8,4,350,199,96,97,3.93,91
24826742,https://www.airbnb.com/rooms/24826742,Sunset 110 GreenLine | 2BR 1.5BA | Single Family Home walkable to BI and BW Hospitals!,https://a0.muscache.com/im/pictures/f67a86c3-8184-4942-96af-54fa8e631744.jpg?aki_policy=large,42.32972,-71.10843,6,2,128,150,39,94,1.54,32
24829523,https://www.airbnb.com/rooms/24829523,3 br town home in quaint neighborhood of Boston,https://a0.muscache.com/im/pictures/53ab2e3e-549e-4a0c-af27-53f4a19ce953.jpg?aki_policy=large,42.27241,-71.07335,6,3,100,120,19,97,0.76,2
24845439,https://www.airbnb.com/rooms/24845439,Boston Home Great Location,https://a0.muscache.com/im/pictures/d3e69fbf-2c2a-4534-b703-eb2383021925.jpg?aki_policy=large,42.31444,-71.10122,2,1,75,0,130,95,5.15,1
24847888,https://www.airbnb.com/rooms/24847888,★South Boston's Finest★ 5BR w/3 Bath Close to T,https://a0.muscache.com/im/pictures/3b182cb4-b724-488a-a5e3-86d93e881fa3.jpg?aki_policy=large,42.33107,-71.05447,10,5,450,199,95,98,3.83,91
24865433,https://www.airbnb.com/rooms/24865433,"Large Comfy 2 Bed/2Bath by MGH, Laundry In Suite",https://a0.muscache.com/im/pictures/7123154e-906f-4199-b86f-6558313dbdb0.jpg?aki_policy=large,42.36418,-71.06952,4,3,280,0,6,100,0.45,20
24909410,https://www.airbnb.com/rooms/24909410,"Beautiful 2 Bed 2 Bath, River view near TD Garden",https://a0.muscache.com/im/pictures/f8bf7731-8ada-4e92-a2e0-387793e4bc53.jpg?aki_policy=large,42.36639,-71.06235,4,3,250,150,13,92,0.51,91
24913828,https://www.airbnb.com/rooms/24913828,"Beachside, Savin Hill",https://a0.muscache.com/im/pictures/a47810d1-0e8d-4f25-8534-927c99eba3e6.jpg?aki_policy=large,42.30845,-71.05065,4,1,125,0,54,100,2.27,4
24914428,https://www.airbnb.com/rooms/24914428,5⭐ French Country Eco 1BR By MGH+Free Parking/HBO!,https://a0.muscache.com/im/pictures/75684016-de07-4e7f-8d13-6f1e9aaa04c3.jpg?aki_policy=large,42.37298,-71.0634,4,1,100,100,108,99,4.3,1
24914518,https://www.airbnb.com/rooms/24914518,"Cozy Apt 2 near BC,BU w/parking and keyless entry",https://a0.muscache.com/im/pictures/82a6bab5-46ef-4095-8634-7381c4870960.jpg?aki_policy=large,42.34664,-71.16649,3,1,100,50,138,93,5.45,1
24935629,https://www.airbnb.com/rooms/24935629,Luxury Medical 2BR with designer finishes,https://a0.muscache.com/im/pictures/b0d18a59-b7e0-4a94-bc00-b717004c2a3d.jpg?aki_policy=large,42.36399,-71.05975,5,2,299,100,0,0,0,2
24940276,https://www.airbnb.com/rooms/24940276,Bed and breakfast close to Downtown,https://a0.muscache.com/im/pictures/6ed77cbf-ef12-4913-9c45-697d640b7029.jpg?aki_policy=large,42.32748,-71.06035,5,2,209,20,27,94,1.09,1
24940322,https://www.airbnb.com/rooms/24940322,Room up to 5 guests with FREE Breakfast,https://a0.muscache.com/im/pictures/0cb5ae23-0ebc-4210-b3ba-8cd306cd4068.jpg?aki_policy=large,42.32823,-71.05913,5,2,199,20,50,97,2,1
24940375,https://www.airbnb.com/rooms/24940375,Room with FREE breakfast and parking,https://a0.muscache.com/im/pictures/198164c0-6aa4-4e1d-a72a-21876ff7eaf3.jpg?aki_policy=large,42.32683,-71.05888,5,2,199,20,47,98,1.89,1
24940413,https://www.airbnb.com/rooms/24940413,Room with FREE breakfast close to Downtown Boston,https://a0.muscache.com/im/pictures/860b5f4e-a804-438d-92b1-1da93e7ce4c9.jpg?aki_policy=large,42.32752,-71.06042,3,3,219,20,8,98,0.35,1
24940427,https://www.airbnb.com/rooms/24940427,2 spacious rooms with jacuzzi and hot breakfast,https://a0.muscache.com/im/pictures/09fd8581-3734-4847-8bc8-4dafed43d3ce.jpg?aki_policy=large,42.32737,-71.05839,5,1,249,20,11,87,0.46,1
24944930,https://www.airbnb.com/rooms/24944930,Shelly's Place Cozy,https://a0.muscache.com/im/pictures/75319c2e-294f-48dd-a5e8-76c5a2164d89.jpg?aki_policy=large,42.38136,-71.0231,1,1,59,0,236,96,9.43,1
24965806,https://www.airbnb.com/rooms/24965806,Back Bay Apartment near MIT and Newbury Street  GF,https://a0.muscache.com/im/pictures/ed5e4279-413e-4759-b2e5-1a69de6f6039.jpg?aki_policy=large,42.35054,-71.08895,3,2,230,80,38,95,1.51,32
24969609,https://www.airbnb.com/rooms/24969609,Beautiful Private Two Bedroom Apt in Boston,https://a0.muscache.com/im/pictures/c5dd9209-a1a4-4711-9d4a-b663ab818d9b.jpg?aki_policy=large,42.33902,-71.14913,4,2,155,0,0,0,0,91
24971621,https://www.airbnb.com/rooms/24971621,Brand new basement with convenient transportanion,https://a0.muscache.com/im/pictures/8b204284-7daa-42a2-98d1-af5cceaeb674.jpg?aki_policy=large,42.27538,-71.16855,4,1,80,30,24,99,0.96,3
24992422,https://www.airbnb.com/rooms/24992422,Luxurious Home in Boston's Historic Charlestown,https://a0.muscache.com/im/pictures/703ed247-8ac0-4546-8e44-eaaebaafc5ea.jpg?aki_policy=large,42.37776,-71.06166,4,2,189,80,98,99,3.94,2
25025114,https://www.airbnb.com/rooms/25025114,Perfect for Summer with cool A/C LARGE 1200 sqft,https://a0.muscache.com/im/pictures/9ab9afc6-143e-4cb4-ad6c-d1f49c49c171.jpg?aki_policy=large,42.29136,-71.06651,3,2,175,20,9,95,0.37,91
25071565,https://www.airbnb.com/rooms/25071565,#BBS Modern 2 BR ChinaTown|Medical Professionals,https://a0.muscache.com/im/pictures/b71bf944-e3fd-41d2-8e38-830bff0d1629.jpg?aki_policy=large,42.35158,-71.06178,5,3,249,80,0,0,0,9
25079212,https://www.airbnb.com/rooms/25079212,Brigton/Allston peaceful home close to Harvard BU,https://a0.muscache.com/im/pictures/8b96fb94-af72-4708-937a-45cdca77aa9a.jpg?aki_policy=large,42.36092,-71.14381,1,1,40,140,3,67,0.16,91
25126538,https://www.airbnb.com/rooms/25126538,Medical 2BR Apt Near Boston Children's Hospital!!,https://a0.muscache.com/im/pictures/2a19c7e9-b86a-4c05-b42d-12b6b67342db.jpg?aki_policy=large,42.33096,-71.11258,5,2,289,100,0,0,0,3
25158106,https://www.airbnb.com/rooms/25158106,Magnificent Furnished Medical 2BR Apt at ChinaTown,https://a0.muscache.com/im/pictures/5fe63223-fa14-4273-9eb2-5ba21d7a28b3.jpg?aki_policy=large,42.35161,-71.06112,5,2,599,100,1,80,0.18,2
25179090,https://www.airbnb.com/rooms/25179090,Sunfilled Beautiful Apartment in Boston,https://a0.muscache.com/im/pictures/e8cde631-60c4-41c3-8305-b7ab67a88c81.jpg?aki_policy=large,42.34553,-71.15209,2,1,140,75,0,0,0,91
25231332,https://www.airbnb.com/rooms/25231332,Jamaica Plain / Stony Brook / Rm. 2 w/ PrivateDeck,https://a0.muscache.com/im/pictures/37e62c49-162e-465e-9993-93402be90b3b.jpg?aki_policy=large,42.31674,-71.10393,1,1,85,0,11,93,0.44,91
25266010,https://www.airbnb.com/rooms/25266010,"Private room&bath,ctr air,5 min to T,  to downtown",https://a0.muscache.com/im/pictures/8d69e629-6c8b-4902-8ad1-c04bc10a4968.jpg?aki_policy=large,42.3446,-71.16945,3,2,63,45,17,98,0.69,91
25275104,https://www.airbnb.com/rooms/25275104,Entire apartment- great location,https://a0.muscache.com/im/pictures/28f15880-b975-4ed6-9c9c-731e4e8db314.jpg?aki_policy=large,42.33766,-71.14637,2,1,105,25,10,96,0.4,91
25324358,https://www.airbnb.com/rooms/25324358,"The Small room Aka ""The Affordable room""",https://a0.muscache.com/im/pictures/717d8b54-eb66-497e-925f-683f092861a7.jpg?aki_policy=large,42.26412,-71.1215,1,1,25,75,8,100,0.33,91
25326962,https://www.airbnb.com/rooms/25326962,"Clean, comfy room with excellent location@1",https://a0.muscache.com/im/pictures/b086f873-3852-451d-9a4a-f77bdb67b1d0.jpg?aki_policy=large,42.36791,-71.03804,2,1,80,25,149,94,5.99,2
25328440,https://www.airbnb.com/rooms/25328440,"Private parking, Clean, Comfy room @2",https://a0.muscache.com/im/pictures/7fc9caab-71af-48d1-ad1a-3f9ea10e86aa.jpg?aki_policy=large,42.36927,-71.038,2,1,80,25,146,94,5.88,2
25338990,https://www.airbnb.com/rooms/25338990,Magnificent Medical 1BR Apt in Center of Boston!,https://a0.muscache.com/im/pictures/effee5e4-1975-4f22-9d58-93dee80288bf.jpg?aki_policy=large,42.35176,-71.05978,4,2,249,100,1,80,0.29,3
25347070,https://www.airbnb.com/rooms/25347070,Cozy room in Allston,https://a0.muscache.com/im/pictures/daccafb1-32aa-4042-a4b3-e53017051451.jpg?aki_policy=large,42.35985,-71.13527,1,1,56,20,0,0,0,28
25416313,https://www.airbnb.com/rooms/25416313,"Newly renovated, Best Location CENTER of Boston",https://a0.muscache.com/im/pictures/de75eaad-4661-4fae-a52e-4f4123cbb586.jpg?aki_policy=large,42.29193,-71.06638,3,2,50,20,7,94,0.29,91
25429787,https://www.airbnb.com/rooms/25429787,Sunny 1920's flat amid parks and cafés: 2 rooms,https://a0.muscache.com/im/pictures/946ea066-0209-4a40-9370-bcc698014489.jpg?aki_policy=large,42.3155,-71.1127,4,2,120,40,11,100,1.36,2
25455523,https://www.airbnb.com/rooms/25455523,Deluxe Family Home Pondside JP,https://a0.muscache.com/im/pictures/72328eb5-0919-4fe9-8c47-f27460da60b3.jpg?aki_policy=large,42.31238,-71.11762,6,6,500,100,3,100,0.14,3
25476090,https://www.airbnb.com/rooms/25476090,Posh Medical 2 Bedroom Apt In Center of Boston!,https://a0.muscache.com/im/pictures/975db250-6a9b-45f9-b25a-bc70c324e31c.jpg?aki_policy=large,42.35126,-71.06109,5,2,269,100,0,0,0,3
25476466,https://www.airbnb.com/rooms/25476466,"River Location, City Views-Safe, Walkable,Central!",https://a0.muscache.com/im/pictures/4f819532-2b81-40a9-9ba5-f27b5a98f2a7.jpg?aki_policy=large,42.35063,-71.09571,1,1,151,150,0,0,0,92
25520363,https://www.airbnb.com/rooms/25520363,A true “home away from home”,https://a0.muscache.com/im/pictures/23ba5794-2c23-49db-be51-d19047a1e134.jpg?aki_policy=large,42.34543,-71.13703,4,2,200,40,47,91,1.92,2
25576444,https://www.airbnb.com/rooms/25576444,SouthEnd Eagles Nest,https://a0.muscache.com/im/pictures/a9978586-b8d4-459a-986d-66a69d7f219c.jpg?aki_policy=large,42.34105,-71.07793,2,1,175,70,55,98,2.25,2
25685344,https://www.airbnb.com/rooms/25685344,43' Motor Yacht in Boston Harbor,https://a0.muscache.com/im/pictures/afd76674-312b-4444-bd9b-28bc0fa5b2ed.jpg?aki_policy=large,42.37191,-71.04987,4,2,300,150,12,98,0.51,2
25741105,https://www.airbnb.com/rooms/25741105,2 bedroom with private bath in Southie!,https://a0.muscache.com/im/pictures/b3d37dd0-e3d9-4360-82e0-eb47550db5af.jpg?aki_policy=large,42.33338,-71.05473,4,2,150,20,14,91,0.63,1
25770647,https://www.airbnb.com/rooms/25770647,"Naturally Lit, Modern Loft in Heart of Downtown!",https://a0.muscache.com/im/pictures/9a5508f8-58c7-4ecd-8388-4f9490ca907d.jpg?aki_policy=large,42.35529,-71.06087,4,2,225,110,107,100,4.39,2
25775084,https://www.airbnb.com/rooms/25775084,Comfortable & Convenient in Boston w Free Parking!,https://a0.muscache.com/im/pictures/56d281dd-5d6d-4af0-ad37-c850cdb196e3.jpg?aki_policy=large,42.28234,-71.168,6,4,75,30,26,97,1.06,91
25804129,https://www.airbnb.com/rooms/25804129,Walk to Fanueil Hall: 4 Bed / 2.5 Bath plus Patio!,https://a0.muscache.com/im/pictures/c863d121-503e-4762-8833-2d0281d9b1e3.jpg?aki_policy=large,42.37561,-71.06109,8,5,700,175,13,100,0.55,4
25933888,https://www.airbnb.com/rooms/25933888,BOSTON LOFT FARM HOUSE /LOGAN AIRPORT&TRAIN,https://a0.muscache.com/im/pictures/b6451cb4-8c2a-407c-a0c3-031b93f21706.jpg?aki_policy=large,42.37999,-71.0357,10,9,250,140,71,99,3.06,1
25936605,https://www.airbnb.com/rooms/25936605,BEAUTIFUL STUDIO RIGHT NEXT TO THE STATE HOUSE!,https://a0.muscache.com/im/pictures/8148afe6-c0c0-496e-b1e4-9a70c847b024.jpg?aki_policy=large,42.35926,-71.06206,3,1,99,150,31,96,1.32,91
25947332,https://www.airbnb.com/rooms/25947332,Affluent 3 Bedroom 3 Bath Condo Downtown Boston,https://a0.muscache.com/im/pictures/eef72a5f-6ea3-42b7-a0ab-703c83ce2c8b.jpg?aki_policy=large,42.34347,-71.05902,10,5,325,210,68,91,2.9,91
25971732,https://www.airbnb.com/rooms/25971732,One Bedroom in Boston's Back Bay Neighborhood #110,https://a0.muscache.com/im/pictures/c7370ee4-bc2c-4dd6-9291-953304c09f2b.jpg?aki_policy=large,42.3454,-71.07992,2,1,296,125,0,0,0,91
25975436,https://www.airbnb.com/rooms/25975436,Stay in a GoLocal American-Made Suite in Back Bay!,https://a0.muscache.com/im/pictures/25d7798c-25bc-48f2-b4c4-327f7955e2a2.jpg?aki_policy=large,42.34643,-71.0794,4,3,287,100,1,80,0.05,91
26005227,https://www.airbnb.com/rooms/26005227,Heart of the South End!  Reviews on 2nd listing!,https://a0.muscache.com/im/pictures/2ece2782-f62a-49f1-aff0-77114774486e.jpg?aki_policy=large,42.34544,-71.06909,4,1,95,75,2,100,0.09,7
26012594,https://www.airbnb.com/rooms/26012594,⭐Great 4Staycation Clean Disney+near Dtown Freepkg,https://a0.muscache.com/im/pictures/7c1fd14c-3034-4d58-b0cf-d593e3901cb1.jpg?aki_policy=large,42.30953,-71.06248,16,8,267,115,27,96,1.16,3
26038867,https://www.airbnb.com/rooms/26038867,✪Villa5 2beds 4m to Dowtown stepsto T w/freeprk✪,https://a0.muscache.com/im/pictures/9d2da494-7653-4493-bfc1-181517f682e5.jpg?aki_policy=large,42.30969,-71.06207,4,2,65,45,23,98,0.96,4
26051186,https://www.airbnb.com/rooms/26051186,✪2double min to Fenway/D-Town near train freeprkg,https://a0.muscache.com/im/pictures/9303563a-a99a-4218-9452-28e62ddbda53.jpg?aki_policy=large,42.30945,-71.06168,4,2,59,45,19,91,0.79,4
26052117,https://www.airbnb.com/rooms/26052117,✪Sunny King w/Smartv 4m to City stepsto T freeprk✪,https://a0.muscache.com/im/pictures/949270b3-1129-4419-b7ad-84de76e8b9d7.jpg?aki_policy=large,42.31113,-71.06199,5,2,73,45,19,96,0.81,4
26065119,https://www.airbnb.com/rooms/26065119,Historic Brownstone Studio in Fenway/Kenmore,https://a0.muscache.com/im/pictures/8781f976-65e8-44ec-b181-83a133c4c2fe.jpg?aki_policy=large,42.35098,-71.0966,2,1,130,0,6,97,0.25,91
26066073,https://www.airbnb.com/rooms/26066073,✪Spacious King mins to train Fenway/D-Town freeprk,https://a0.muscache.com/im/pictures/1bcf90c4-9ee1-4da2-86a4-74723d40cbc1.jpg?aki_policy=large,42.31081,-71.06179,4,2,60,45,25,96,1.04,4
26066238,https://www.airbnb.com/rooms/26066238,✪Double min fromFenway/D-Town steps 2train freeprk,https://a0.muscache.com/im/pictures/02b419cb-3f1b-4be1-bf52-45f3aa271ec7.jpg?aki_policy=large,42.31106,-71.06359,2,1,47,45,13,95,0.57,3
26102579,https://www.airbnb.com/rooms/26102579,Lovely Executive Studio in East Boston,https://a0.muscache.com/im/pictures/31c883a0-de23-46fe-8e5f-4821d7511bc6.jpg?aki_policy=large,42.36803,-71.03993,2,1,186,100,7,94,0.33,91
26104302,https://www.airbnb.com/rooms/26104302,Studio Apartment at East Pier Near Water,https://a0.muscache.com/im/pictures/1836e190-696b-44c9-97e0-42e47007621a.jpg?aki_policy=large,42.36762,-71.04014,3,1,186,100,1,100,0.08,91
26104687,https://www.airbnb.com/rooms/26104687,Lovely Studio Apartment at East Pier,https://a0.muscache.com/im/pictures/329f33ce-f22f-45a4-9596-3d29757bcab4.jpg?aki_policy=large,42.36611,-71.04082,4,1,186,100,7,97,0.45,91
26105250,https://www.airbnb.com/rooms/26105250,Studio Apartment at East Boston Pier Near Water,https://a0.muscache.com/im/pictures/90fad82e-60b4-4733-8d0c-1af66e9e4622.jpg?aki_policy=large,42.36698,-71.04061,4,1,186,100,7,97,0.31,91
26105589,https://www.airbnb.com/rooms/26105589,Accessible Studio Just Miles From Logan Airport,https://a0.muscache.com/im/pictures/c11834be-9d3b-45bd-ae0d-d66730054265.jpg?aki_policy=large,42.36773,-71.04123,2,1,186,100,2,90,0.09,91
26108847,https://www.airbnb.com/rooms/26108847,Cozy Studio Apartment at East Pier EB117,https://a0.muscache.com/im/pictures/9245cdd6-d750-4754-bb0a-9409db6294fc.jpg?aki_policy=large,42.36741,-71.04162,2,1,186,100,4,90,0.29,91
26109078,https://www.airbnb.com/rooms/26109078,Executive Studio in East Boston,https://a0.muscache.com/im/pictures/c8715938-bd79-4b3b-a5bd-e6802c75a040.jpg?aki_policy=large,42.36631,-71.04109,4,1,186,125,5,96,0.34,91
26109200,https://www.airbnb.com/rooms/26109200,Lovely Executive Studio in East Boston EB2-29,https://a0.muscache.com/im/pictures/c378bde2-cd80-4cc3-a39e-a2f75364732d.jpg?aki_policy=large,42.36833,-71.04153,4,1,186,100,4,90,0.27,91
26109264,https://www.airbnb.com/rooms/26109264,Beautiful Executive Studio in East Boston EB2-31,https://a0.muscache.com/im/pictures/862b5af6-8953-4eeb-812b-f330c3718ac0.jpg?aki_policy=large,42.36823,-71.04193,4,1,186,100,0,0,0,91
26127318,https://www.airbnb.com/rooms/26127318,RIVER AND CITY VIEWS! Walk Everywhere.  LOCATION!,https://a0.muscache.com/im/pictures/ff20d0e5-bd06-44b7-a030-07aa55fb014a.jpg?aki_policy=large,42.35079,-71.09388,1,1,235,200,1,100,0.05,91
26130154,https://www.airbnb.com/rooms/26130154,"Spacious Boston Bedroom, Free Parking, next to T!",https://a0.muscache.com/im/pictures/fce9d0b1-6396-4ab8-a3fc-76e396fe356b.jpg?aki_policy=large,42.32803,-71.10666,4,2,50,30,44,100,1.91,1
26130187,https://www.airbnb.com/rooms/26130187,"North End One bedroom, Freedom Trail 1 min walk",https://a0.muscache.com/im/pictures/efa62b3e-2d47-4823-a3df-05d2d148ab61.jpg?aki_policy=large,42.36452,-71.05414,4,1,73,100,1,100,0.08,91
26131758,https://www.airbnb.com/rooms/26131758,Nice Executive Studio in East Boston EB2-33,https://a0.muscache.com/im/pictures/1a5f3466-96be-4be2-8272-226d2ce1bbc7.jpg?aki_policy=large,42.36772,-71.04121,4,1,186,100,0,0,0,91
26132354,https://www.airbnb.com/rooms/26132354,Wonderful Studio In East Boston EB2-37,https://a0.muscache.com/im/pictures/705f3756-435f-4716-9ae5-bd29ae1a8080.jpg?aki_policy=large,42.36843,-71.04131,4,1,186,100,0,0,0,91
26132566,https://www.airbnb.com/rooms/26132566,Cozy Studio In East Boston EB2-39,https://a0.muscache.com/im/pictures/5960a98c-91bb-4282-8ce0-e0abb558b0ed.jpg?aki_policy=large,42.36791,-71.04008,4,1,186,100,1,100,0.13,91
26160905,https://www.airbnb.com/rooms/26160905,"Private, Cozy & Clean 1 bedroom Sanctuary",https://a0.muscache.com/im/pictures/50db308f-1d8b-40bd-83f2-c812b8d888d4.jpg?aki_policy=large,42.28954,-71.07624,2,1,125,45,109,95,4.57,1
26163695,https://www.airbnb.com/rooms/26163695,Bina’s Home away from Home 3,https://a0.muscache.com/im/pictures/4702e8c0-de7a-440d-9c8d-0ceba78c5fde.jpg?aki_policy=large,42.27869,-71.08685,2,1,80,10,65,98,3,1
26207713,https://www.airbnb.com/rooms/26207713,Room in beautiful apartment,https://a0.muscache.com/im/pictures/a2d509c4-ee7d-4d41-8f59-57ff2095eb55.jpg?aki_policy=large,42.3214,-71.11435,1,1,65,0,6,88,0.25,91
26214081,https://www.airbnb.com/rooms/26214081,Beacon Hill Two Bedroom,https://a0.muscache.com/im/pictures/041e2e00-a12e-4cc2-bfdc-04f301c8b8ed.jpg?aki_policy=large,42.35946,-71.06416,4,2,220,50,4,95,0.17,91
26235532,https://www.airbnb.com/rooms/26235532,4A BU Med Ctr/NEU/HCC/south end sunny cozy room,https://a0.muscache.com/im/pictures/88657a88-6bc7-4f65-b7f0-acca5102bbae.jpg?aki_policy=large,42.33634,-71.07786,2,1,77,39,31,86,1.37,91
26246423,https://www.airbnb.com/rooms/26246423,"Spacious Apt W/ Private Decks in Boston, JP",https://a0.muscache.com/im/pictures/536e0179-92e3-433a-ab74-6ded7cb1de03.jpg?aki_policy=large,42.31195,-71.10121,3,1,150,30,7,97,0.3,91
26276722,https://www.airbnb.com/rooms/26276722,Summer Sublet in the South End,https://a0.muscache.com/im/pictures/4a875094-c3e0-4753-a0be-8b6366f27997.jpg?aki_policy=large,42.34214,-71.08156,2,1,55,0,4,100,0.17,91
26333739,https://www.airbnb.com/rooms/26333739,"Classy, Cozy South End Unit",https://a0.muscache.com/im/pictures/cfae608b-b26f-469c-91a4-0b87a7ab8ad8.jpg?aki_policy=large,42.34357,-71.07022,4,1,250,0,43,100,2.01,29
26360101,https://www.airbnb.com/rooms/26360101,H-kingdom | Smart Home | Cozy renovated,https://a0.muscache.com/im/pictures/454f3119-cc31-4bc3-926e-16151758fb7c.jpg?aki_policy=large,42.38931,-70.99595,2,1,86,53,55,98,2.36,2
26361101,https://www.airbnb.com/rooms/26361101,One Bedroom in the heart of Back Bay #307,https://a0.muscache.com/im/pictures/d62e7b32-50db-4390-9832-39d651e39c60.jpg?aki_policy=large,42.34677,-71.07839,3,1,289,100,7,86,0.33,91
26361743,https://www.airbnb.com/rooms/26361743,2 Bedroom in Boston's Back Bay! #203,https://a0.muscache.com/im/pictures/2721e48d-4176-477b-943a-a3ad818817bf.jpg?aki_policy=large,42.34647,-71.0781,4,2,289,100,4,100,0.17,91
26395595,https://www.airbnb.com/rooms/26395595,Separate entrance in-law suite in heart of JP,https://a0.muscache.com/im/pictures/1add5587-96bb-4658-9b48-7d3413c5ad71.jpg?aki_policy=large,42.30567,-71.11628,2,2,90,60,84,97,3.61,30
26418311,https://www.airbnb.com/rooms/26418311,Comfortable Living Room Near Everything,https://a0.muscache.com/im/pictures/f198f587-f815-40c0-a65a-bcf2601d7694.jpg?aki_policy=large,42.34493,-71.06691,1,1,150,0,45,92,2.05,2
26422402,https://www.airbnb.com/rooms/26422402,1 Bedroom Apartment in Beautiful Victorian,https://a0.muscache.com/im/pictures/86bfbb6f-e92a-4a96-9384-626ba4c9316b.jpg?aki_policy=large,42.29206,-71.04994,2,1,100,0,43,100,2.09,2
26423316,https://www.airbnb.com/rooms/26423316,Charming Convenience (10 min T ride into Downtown),https://a0.muscache.com/im/pictures/d561cb83-79ba-4d09-8b15-4af7c3d1719b.jpg?aki_policy=large,42.31573,-71.05801,4,2,73,45,96,91,4.14,1
26429376,https://www.airbnb.com/rooms/26429376,"Private room, 5 mins to Airport & Train Station",https://a0.muscache.com/im/pictures/c1a7be1c-a907-4945-8a73-b72d1515ba6a.jpg?aki_policy=large,42.37408,-71.0339,1,1,60,19,61,97,2.79,1
26453232,https://www.airbnb.com/rooms/26453232,Modern Parkside Smart Home,https://a0.muscache.com/im/pictures/4d07b922-26e2-4427-93ff-3b135c2ffb43.jpg?aki_policy=large,42.29078,-71.06551,4,2,195,130,3,100,0.23,32
26502776,https://www.airbnb.com/rooms/26502776,⚜ Lux Penthouse⚜Walk to MGH⚜Sanitized⚜Laundry,https://a0.muscache.com/im/pictures/959f1eac-851e-44f4-a340-9f17ed943436.jpg?aki_policy=large,42.35752,-71.07121,5,2,189,295,17,94,0.76,28
26528105,https://www.airbnb.com/rooms/26528105,⚜Ace Location⚜Luxury⚜Fully Sanitized⚜Walk to MGH,https://a0.muscache.com/im/pictures/7918fdd7-08cf-4e59-a7d6-784bd6f9d6f7.jpg?aki_policy=large,42.35767,-71.06973,2,2,149,285,22,95,0.98,32
26532751,https://www.airbnb.com/rooms/26532751,"SUMMER STAY, GREAT for Intern students/business",https://a0.muscache.com/im/pictures/6296a46e-17d0-4c9d-9956-b8d320386853.jpg?aki_policy=large,42.2901,-71.06848,1,1,45,20,3,100,0.14,91
26640934,https://www.airbnb.com/rooms/26640934,Private room&bathroom. 20min to Center of Boston,https://a0.muscache.com/im/pictures/a733071b-202d-4d35-b5ed-d2fcba9fe65d.jpg?aki_policy=large,42.28448,-71.16078,4,2,45,48,90,96,3.97,1
